ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-09-28,33.2348349665589,20.95108087562434,48.127599804691464,33.2348349665589,33.2348349665589,1.1652019641206806,1.1652019641206806,1.1652019641206806,1.1652019641206806,1.1652019641206806,1.1652019641206806,0.0,0.0,0.0,34.40003693067958
2018-09-29,33.16515659509303,8.606418940431555,37.32622916323621,33.16515659509303,33.16515659509303,-10.968499886346516,-10.968499886346516,-10.968499886346516,-10.968499886346516,-10.968499886346516,-10.968499886346516,0.0,0.0,0.0,22.196656708746517
2018-09-30,33.09547822362716,-3.669397184033418,24.034425623667097,33.09547822362716,33.09547822362716,-23.34108733986446,-23.34108733986446,-23.34108733986446,-23.34108733986446,-23.34108733986446,-23.34108733986446,0.0,0.0,0.0,9.754390883762703
2018-10-01,33.025799852161285,34.80515602150237,61.807270882534,33.025799852161285,33.025799852161285,15.266866267645014,15.266866267645014,15.266866267645014,15.266866267645014,15.266866267645014,15.266866267645014,0.0,0.0,0.0,48.2926661198063
2018-10-02,32.956121480695415,28.189293092258133,55.236456467109086,32.956121480695415,32.956121480695415,8.631804642472058,8.631804642472058,8.631804642472058,8.631804642472058,8.631804642472058,8.631804642472058,0.0,0.0,0.0,41.58792612316748
2018-10-03,32.886443109229546,26.251001531033825,53.70965620059735,32.886443109229546,32.886443109229546,7.07752119188945,7.07752119188945,7.07752119188945,7.07752119188945,7.07752119188945,7.07752119188945,0.0,0.0,0.0,39.963964301119
2018-10-04,32.81676473776366,21.794586859898054,49.490061762905526,32.81676473776366,32.81676473776366,2.168193160042511,2.168193160042511,2.168193160042511,2.168193160042511,2.168193160042511,2.168193160042511,0.0,0.0,0.0,34.984957897806176
2018-10-05,32.74708636592362,19.442614690800646,48.172595760073484,32.74708636592362,32.74708636592362,1.1652019641755365,1.1652019641755365,1.1652019641755365,1.1652019641755365,1.1652019641755365,1.1652019641755365,0.0,0.0,0.0,33.91228833009916
2018-10-06,32.67740799408357,7.779100443652029,36.15430197570894,32.67740799408357,32.67740799408357,-10.968499886350052,-10.968499886350052,-10.968499886350052,-10.968499886350052,-10.968499886350052,-10.968499886350052,0.0,0.0,0.0,21.70890810773352
2018-10-07,32.607729622243525,-5.0171035157076975,23.30500162211759,32.607729622243525,32.607729622243525,-23.341087339912974,-23.341087339912974,-23.341087339912974,-23.341087339912974,-23.341087339912974,-23.341087339912974,0.0,0.0,0.0,9.266642282330551
2018-10-08,32.538051250403484,33.583929135683654,62.6585821419047,32.538051250403484,32.538051250403484,15.2668662676613,15.2668662676613,15.2668662676613,15.2668662676613,15.2668662676613,15.2668662676613,0.0,0.0,0.0,47.804917518064784
2018-10-09,32.468372878563436,27.600376131217253,55.093399788296864,32.468372878563436,32.468372878563436,8.631804642495542,8.631804642495542,8.631804642495542,8.631804642495542,8.631804642495542,8.631804642495542,0.0,0.0,0.0,41.10017752105898
2018-10-10,32.39869450672339,26.204189936014853,53.44853138897946,32.39869450672339,32.39869450672339,7.077521191932986,7.077521191932986,7.077521191932986,7.077521191932986,7.077521191932986,7.077521191932986,0.0,0.0,0.0,39.476215698656375
2018-10-11,32.32901613488335,20.989432944327067,48.7099985531705,32.32901613488335,32.32901613488335,2.168193160007349,2.168193160007349,2.168193160007349,2.168193160007349,2.168193160007349,2.168193160007349,0.0,0.0,0.0,34.497209294890695
2018-10-12,32.2593377630433,20.010665193679618,46.86735572810807,32.2593377630433,32.2593377630433,1.165201964155117,1.165201964155117,1.165201964155117,1.165201964155117,1.165201964155117,1.165201964155117,0.0,0.0,0.0,33.424539727198415
2018-10-13,32.18965939120325,6.7347329303336565,35.517441517425475,32.18965939120325,32.18965939120325,-10.968499886393836,-10.968499886393836,-10.968499886393836,-10.968499886393836,-10.968499886393836,-10.968499886393836,0.0,0.0,0.0,21.221159504809414
2018-10-14,32.1199810193632,-5.089345451130977,22.334548660404394,32.1199810193632,32.1199810193632,-23.341087339883753,-23.341087339883753,-23.341087339883753,-23.341087339883753,-23.341087339883753,-23.341087339883753,0.0,0.0,0.0,8.778893679479449
2018-10-15,32.05030264752316,33.278591516313796,61.36348213239939,32.05030264752316,32.05030264752316,15.266866267631773,15.266866267631773,15.266866267631773,15.266866267631773,15.266866267631773,15.266866267631773,0.0,0.0,0.0,47.31716891515494
2018-10-16,31.980624275683113,26.231595307405758,54.40097010444278,31.980624275683113,31.980624275683113,8.631804642487845,8.631804642487845,8.631804642487845,8.631804642487845,8.631804642487845,8.631804642487845,0.0,0.0,0.0,40.612428918170956
2018-10-17,31.910945903843068,25.172454018902418,53.43495500811409,31.910945903843068,31.910945903843068,7.077521191892195,7.077521191892195,7.077521191892195,7.077521191892195,7.077521191892195,7.077521191892195,0.0,0.0,0.0,38.98846709573526
2018-10-18,31.84126753200302,20.173910817499277,47.09758571131887,31.84126753200302,31.84126753200302,2.168193160023911,2.168193160023911,2.168193160023911,2.168193160023911,2.168193160023911,2.168193160023911,0.0,0.0,0.0,34.009460692026934
2018-10-19,31.771589160162975,18.703396048103357,46.34744686735521,31.771589160162975,31.771589160162975,1.1652019641346951,1.1652019641346951,1.1652019641346951,1.1652019641346951,1.1652019641346951,1.1652019641346951,0.0,0.0,0.0,32.93679112429767
2018-10-20,31.701910788322927,6.96866613105368,34.64309202335054,31.701910788322927,31.701910788322927,-10.968499886357133,-10.968499886357133,-10.968499886357133,-10.968499886357133,-10.968499886357133,-10.968499886357133,0.0,0.0,0.0,20.733410901965794
2018-10-21,31.63223241648288,-5.070248160383639,21.617101675672206,31.63223241648288,31.63223241648288,-23.34108733993227,-23.34108733993227,-23.34108733993227,-23.34108733993227,-23.34108733993227,-23.34108733993227,0.0,0.0,0.0,8.29114507655061
2018-10-22,31.562554044642837,31.918287605460723,60.397550316263654,31.562554044642837,31.562554044642837,15.266866267649599,15.266866267649599,15.266866267649599,15.266866267649599,15.266866267649599,15.266866267649599,0.0,0.0,0.0,46.829420312292434
2018-10-23,31.492875672802786,26.426454118499823,52.95979574315374,31.492875672802786,31.492875672802786,8.631804642487072,8.631804642487072,8.631804642487072,8.631804642487072,8.631804642487072,8.631804642487072,0.0,0.0,0.0,40.12468031528986
2018-10-24,31.423197300962745,24.694180962452943,51.3880443772454,31.423197300962745,31.423197300962745,7.077521191918507,7.077521191918507,7.077521191918507,7.077521191918507,7.077521191918507,7.077521191918507,0.0,0.0,0.0,38.50071849288125
2018-10-25,31.353518929122693,19.318617918359745,47.2683601078762,31.353518929122693,31.353518929122693,2.168193159988749,2.168193159988749,2.168193159988749,2.168193159988749,2.168193159988749,2.168193159988749,0.0,0.0,0.0,33.52171208911144
2018-10-26,31.28384055728265,18.89531764203526,46.63854185763261,31.28384055728265,31.28384055728265,1.1652019641385143,1.1652019641385143,1.1652019641385143,1.1652019641385143,1.1652019641385143,1.1652019641385143,0.0,0.0,0.0,32.44904252142116
2018-10-27,31.2141621854426,5.885745961009709,34.16459601740685,31.2141621854426,31.2141621854426,-10.968499886365942,-10.968499886365942,-10.968499886365942,-10.968499886365942,-10.968499886365942,-10.968499886365942,0.0,0.0,0.0,20.245662299076656
2018-10-28,31.14448381360256,-6.38909108671326,20.631515786506203,31.14448381360256,31.14448381360256,-23.341087339903055,-23.341087339903055,-23.341087339903055,-23.341087339903055,-23.341087339903055,-23.341087339903055,0.0,0.0,0.0,7.803396473699504
2018-10-29,31.074805441762507,32.278081824446666,61.75323419154229,31.074805441762507,31.074805441762507,15.266866267665883,15.266866267665883,15.266866267665883,15.266866267665883,15.266866267665883,15.266866267665883,0.0,0.0,0.0,46.34167170942839
2018-10-30,31.005127069922466,27.035189467271362,54.72234578610669,31.005127069922466,31.005127069922466,8.631804642486298,8.631804642486298,8.631804642486298,8.631804642486298,8.631804642486298,8.631804642486298,0.0,0.0,0.0,39.63693171240877
2018-10-31,30.935448698082418,24.71832622473014,51.30434382918213,30.935448698082418,30.935448698082418,7.077521191877714,7.077521191877714,7.077521191877714,7.077521191877714,7.077521191877714,7.077521191877714,0.0,0.0,0.0,38.01296988996013
2018-11-01,30.86577032624237,19.00308125831103,46.81916549210426,30.86577032624237,30.86577032624237,2.1681931600438515,2.1681931600438515,2.1681931600438515,2.1681931600438515,2.1681931600438515,2.1681931600438515,0.0,0.0,0.0,33.03396348628622
2018-11-02,30.796091954402325,17.64304530742969,45.986882127288695,30.796091954402325,30.796091954402325,1.1652019641691305,1.1652019641691305,1.1652019641691305,1.1652019641691305,1.1652019641691305,1.1652019641691305,0.0,0.0,0.0,31.961293918571457
2018-11-03,30.726413582562284,6.256283095933268,33.501062475168666,30.726413582562284,30.726413582562284,-10.968499886294262,-10.968499886294262,-10.968499886294262,-10.968499886294262,-10.968499886294262,-10.968499886294262,0.0,0.0,0.0,19.75791369626802
2018-11-04,30.656735210722232,-7.582398949789743,20.907728589972326,30.656735210722232,30.656735210722232,-23.341087339873834,-23.341087339873834,-23.341087339873834,-23.341087339873834,-23.341087339873834,-23.341087339873834,0.0,0.0,0.0,7.315647870848398
2018-11-05,30.58705683888219,30.98714958506063,59.237348973804565,30.58705683888219,30.58705683888219,15.266866267683708,15.266866267683708,15.266866267683708,15.266866267683708,15.266866267683708,15.266866267683708,0.0,0.0,0.0,45.8539231065659
2018-11-06,30.51737846704214,25.330204701170643,52.81224848297848,30.51737846704214,30.51737846704214,8.631804642502859,8.631804642502859,8.631804642502859,8.631804642502859,8.631804642502859,8.631804642502859,0.0,0.0,0.0,39.149183109545
2018-11-07,30.447700095202098,23.8028885352786,51.24300251441196,30.447700095202098,30.447700095202098,7.077521191904023,7.077521191904023,7.077521191904023,7.077521191904023,7.077521191904023,7.077521191904023,0.0,0.0,0.0,37.52522128710612
2018-11-08,30.378021723362046,18.586762762541355,46.647668856991054,30.378021723362046,30.378021723362046,2.168193160008689,2.168193160008689,2.168193160008689,2.168193160008689,2.168193160008689,2.168193160008689,0.0,0.0,0.0,32.54621488337074
2018-11-09,30.308343351522,17.465088795608033,44.877422462827035,30.308343351522,30.308343351522,1.1652019641487108,1.1652019641487108,1.1652019641487108,1.1652019641487108,1.1652019641487108,1.1652019641487108,0.0,0.0,0.0,31.473545315670712
2018-11-10,30.238664979681957,4.716385799708373,32.41663510427014,30.238664979681957,30.238664979681957,-10.968499886338044,-10.968499886338044,-10.968499886338044,-10.968499886338044,-10.968499886338044,-10.968499886338044,0.0,0.0,0.0,19.270165093343913
2018-11-11,30.16898660784191,-7.153610670365076,20.7173936131234,30.16898660784191,30.16898660784191,-23.34108733992235,-23.34108733992235,-23.34108733992235,-23.34108733992235,-23.34108733992235,-23.34108733992235,0.0,0.0,0.0,6.827899267919559
2018-11-12,30.099308236001864,30.79649823228391,59.08707907305618,30.099308236001864,30.099308236001864,15.266866267652643,15.266866267652643,15.266866267652643,15.266866267652643,15.266866267652643,15.266866267652643,0.0,0.0,0.0,45.366174503654506
2018-11-13,30.029629864161816,25.056231087366577,51.65763717109715,30.029629864161816,30.029629864161816,8.63180464247783,8.63180464247783,8.63180464247783,8.63180464247783,8.63180464247783,8.63180464247783,0.0,0.0,0.0,38.661434506639644
2018-11-14,29.95995149232177,23.035390815515054,50.562527063906714,29.95995149232177,29.95995149232177,7.077521191888171,7.077521191888171,7.077521191888171,7.077521191888171,7.077521191888171,7.077521191888171,0.0,0.0,0.0,37.037472684209945
2018-11-15,29.89027312048173,18.475181233640892,45.76956309262224,29.89027312048173,29.89027312048173,2.1681931599735274,2.1681931599735274,2.1681931599735274,2.1681931599735274,2.1681931599735274,2.1681931599735274,0.0,0.0,0.0,32.05846628045526
2018-11-16,29.82059474864168,17.67127498800106,45.37146855513077,29.820586902972305,29.820639090603642,1.1652019641793288,1.1652019641793288,1.1652019641793288,1.1652019641793288,1.1652019641793288,1.1652019641793288,0.0,0.0,0.0,30.985796712821006
2018-11-17,29.750916376801634,5.2948236029009,31.945563933039082,29.75082795352623,29.751040140072107,-10.968499886306612,-10.968499886306612,-10.968499886306612,-10.968499886306612,-10.968499886306612,-10.968499886306612,0.0,0.0,0.0,18.782416490495024
2018-11-18,29.681238004961585,-7.614539278391504,19.560845692241138,29.681019266123073,29.681518623007126,-23.341087339893136,-23.341087339893136,-23.341087339893136,-23.341087339893136,-23.341087339893136,-23.341087339893136,0.0,0.0,0.0,6.34015066506845
2018-11-19,29.61155963312154,29.97287251668976,58.59559445843014,29.61120268720524,29.612015011464962,15.26686626767047,15.26686626767047,15.26686626767047,15.26686626767047,15.26686626767047,15.26686626767047,0.0,0.0,0.0,44.87842590079201
2018-11-20,29.541881261281496,25.04709802724757,51.3885420460388,29.541264650961992,29.54260296045108,8.631804642518645,8.631804642518645,8.631804642518645,8.631804642518645,8.631804642518645,8.631804642518645,0.0,0.0,0.0,38.17368590380014
2018-11-21,29.472202889441448,23.23376917182108,50.127931619719284,29.471353790293705,29.47321211502532,7.077521191914482,7.077521191914482,7.077521191914482,7.077521191914482,7.077521191914482,7.077521191914482,0.0,0.0,0.0,36.54972408135593
2018-11-22,29.402524517601403,17.85822956297164,44.2525112929322,29.401394938660246,29.403767209335747,2.1681931600286295,2.1681931600286295,2.1681931600286295,2.1681931600286295,2.1681931600286295,2.1681931600286295,0.0,0.0,0.0,31.570717677630032
2018-11-23,29.332846145761355,17.161236442053124,44.62163850846824,29.33141770244979,29.33441021801454,1.1652019641321087,1.1652019641321087,1.1652019641321087,1.1652019641321087,1.1652019641321087,1.1652019641321087,0.0,0.0,0.0,30.498048109893464
2018-11-24,29.26316777392131,3.9102174790862914,31.954353498896367,29.261428046201488,29.264969476219303,-10.96849988631015,-10.96849988631015,-10.96849988631015,-10.96849988631015,-10.96849988631015,-10.96849988631015,0.0,0.0,0.0,18.294667887611162
2018-11-25,29.193489402081262,-8.117506875679014,19.254870490952733,29.19146993850685,29.195642126961182,-23.34108733988539,-23.34108733988539,-23.34108733988539,-23.34108733988539,-23.34108733988539,-23.34108733988539,0.0,0.0,0.0,5.852402062195871
2018-11-26,29.123811030241217,30.31554357479949,58.25046230911125,29.12146004094237,29.126273725205163,15.266866267688297,15.266866267688297,15.266866267688297,15.266866267688297,15.266866267688297,15.266866267688297,0.0,0.0,0.0,44.390677297929514
2018-11-27,29.054132658401173,23.659087825683716,51.484747998217806,29.051425509104362,29.056908236163334,8.631804642510946,8.631804642510946,8.631804642510946,8.631804642510946,8.631804642510946,8.631804642510946,0.0,0.0,0.0,37.685937300912116
2018-11-28,28.984454286561125,23.17251379271769,49.77060811529929,28.981440193135235,28.987592208799395,7.077521191915854,7.077521191915854,7.077521191915854,7.077521191915854,7.077521191915854,7.077521191915854,0.0,0.0,0.0,36.06197547847698
2018-11-29,28.914775914721076,18.121013980999702,45.6853980641526,28.911412463575648,28.918309144477828,2.168193159993468,2.168193159993468,2.168193159993468,2.168193159993468,2.168193159993468,2.168193159993468,0.0,0.0,0.0,31.082969074714544
2018-11-30,28.84509754288103,16.893263000391354,43.749279045566304,28.841403996869612,28.849083171301956,1.1652019641359272,1.1652019641359272,1.1652019641359272,1.1652019641359272,1.1652019641359272,1.1652019641359272,0.0,0.0,0.0,30.01029950701696
2018-12-01,28.775419171040983,3.786078879603377,31.861398023982503,28.77133628683207,28.77972441157004,-10.968499886313692,-10.968499886313692,-10.968499886313692,-10.968499886313692,-10.968499886313692,-10.968499886313692,0.0,0.0,0.0,17.806919284727293
2018-12-02,28.705740799200935,-8.611140373390494,19.72290539394821,28.70114809944993,28.710413026805316,-23.341087339856173,-23.341087339856173,-23.341087339856173,-23.341087339856173,-23.341087339856173,-23.341087339856173,0.0,0.0,0.0,5.364653459344762
2018-12-03,28.63606242736089,29.725606600562674,56.93415536593121,28.631199392788304,28.641062274010654,15.26686626765723,15.26686626765723,15.26686626765723,15.26686626765723,15.26686626765723,15.26686626765723,0.0,0.0,0.0,43.90292869501812
2018-12-04,28.566384055520846,23.087524979045195,50.9851176601177,28.561013621292375,28.571914250705763,8.63180464253443,8.63180464253443,8.63180464253443,8.63180464253443,8.63180464253443,8.63180464253443,0.0,0.0,0.0,37.198188698055276
2018-12-05,28.496705683680798,21.614376508293777,49.53885500327754,28.490997486555614,28.5026278192755,7.0775211919,7.0775211919,7.0775211919,7.0775211919,7.0775211919,7.0775211919,0.0,0.0,0.0,35.5742268755808
2018-12-06,28.427027311840753,17.017593927591843,45.12432670107965,28.4208423646327,28.433450526861563,2.1681931600100297,2.1681931600100297,2.1681931600100297,2.1681931600100297,2.1681931600100297,2.1681931600100297,0.0,0.0,0.0,30.595220471850784
2018-12-07,28.357348940000705,16.571604677029118,43.59040899386386,28.35063021131916,28.36427905948942,1.1652019641155058,1.1652019641155058,1.1652019641155058,1.1652019641155058,1.1652019641155058,1.1652019641155058,0.0,0.0,0.0,29.522550904116212
2018-12-08,28.28767056816066,3.9740111713038324,31.495433630710775,28.28046855178053,28.29503600475932,-10.9684998863225,-10.9684998863225,-10.9684998863225,-10.9684998863225,-10.9684998863225,-10.9684998863225,0.0,0.0,0.0,17.31917068183816
2018-12-09,28.217992196320616,-8.79294046349749,18.09806402086765,28.210269224064824,28.225810369767746,-23.341087339883213,-23.341087339883213,-23.341087339883213,-23.341087339883213,-23.341087339883213,-23.341087339883213,0.0,0.0,0.0,4.8769048564374025
2018-12-10,28.14831382448057,29.979966506267015,56.21082975353485,28.14008587767174,28.156429016665705,15.266866267675052,15.266866267675052,15.266866267675052,15.266866267675052,15.266866267675052,15.266866267675052,0.0,0.0,0.0,43.41518009215562
2018-12-11,28.078635452640523,23.406489092858134,50.89032102116806,28.069774188318387,28.087272371623616,8.631804642509403,8.631804642509403,8.631804642509403,8.631804642509403,8.631804642509403,8.631804642509403,0.0,0.0,0.0,36.71044009514993
2018-12-12,28.00895708080048,21.988168467717525,48.62884120465642,27.999493355614703,28.018083380351747,7.077521191884145,7.077521191884145,7.077521191884145,7.077521191884145,7.077521191884145,7.077521191884145,0.0,0.0,0.0,35.08647827268463
2018-12-13,27.93927870896043,15.898819080929416,43.64206901997756,27.929294789153534,27.9488533032572,2.168193159974868,2.168193159974868,2.168193159974868,2.168193159974868,2.168193159974868,2.168193159974868,0.0,0.0,0.0,30.1074718689353
2018-12-14,27.86960033712039,16.09212613209506,42.55026463660411,27.859228212800137,27.87952912793003,1.1652019641703637,1.1652019641703637,1.1652019641703637,1.1652019641703637,1.1652019641703637,1.1652019641703637,0.0,0.0,0.0,29.034802301290753
